id,nom,emplacement,statut,type,date_derniere_maintenance,date_prochaine_maintenance,image_url,created_at,air_temperature,process_temperature,rotational_speed,torque,tool_wear,zone,sous_zone,ordre
9014,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_ARASEUR_COMPOSANTS_OSF_046,"Bâtiment E, Zone Test CMS2, Poste 36",EN PANNE,Araseur de Composants,2025-01-08 02:59:58+00,2025-08-09 03:53:12+00,https://www.haascnc.com/images/vf-5-vertical-mill.jpg,2025-04-14 17:17:51+00,296.5,306.4,1412,50.7,247,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),915
9015,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_MACHINE_SOUDURE_PRESSION_OSF_046,"Bâtiment E, Zone Test CMS2, Poste 3",EN MAINTENANCE,Machine Soudure par Pression,2025-03-08 19:12:58+00,2025-11-09 00:09:41+00,https://www.okuma.com/images/multus-b300ii-cnc.jpg,2024-10-15 17:52:46+00,300.7,311.3,1489,75,239,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),916
9016,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_PRESSE_AJUSTEMENT_OSF_046,"Bâtiment E, Zone Test CMS2, Poste 44",EN MAINTENANCE,Presse d'Ajustement,2025-01-24 00:40:00+00,2025-12-16 08:58:59+00,https://www.makino.com/images/a81nx-hmc-machine.jpg,2024-11-28 21:26:49+00,300.8,311.5,1514,61.3,234,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),917
9017,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_MACHINE_CLINCHAGE_OSF_046,"Bâtiment C, Zone Test CMS2, Poste 42",ARRÊTÉE,Machine de Clinchage,2025-03-26 19:23:44+00,2025-06-30 05:33:33+00,https://www.doosan.com/images/puma-gt2600-cnc-lathe.jpg,2024-05-27 16:22:32+00,296.1,311,1549,65.6,236,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),918
9018,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_BROCHE_USINAGE_HP_OSF_046,"Bâtiment B, Zone Test CMS2, Poste 23",ARRÊTÉE,Broche d'Usinage HP,2025-02-05 04:24:19+00,2025-08-15 10:14:28+00,https://www.okuma.com/images/multus-b300ii-cnc.jpg,2024-03-04 05:19:46+00,302.9,313.5,1340,66.2,231,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),919
9019,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_MACHINE_DECOUPE_LASER_OSF_046,"Bâtiment B, Hall CMS1, Poste 23",EN PANNE,Machine Découpe Laser,2025-04-30 08:39:27+00,2025-11-04 05:09:52+00,https://www.trumpf.com/images/trumatic-6000-punch-press.jpg,2024-08-22 11:35:17+00,301.8,314.3,1524,69.4,204,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",920
9020,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_PRESSE_EMBOUTISSAGE_OSF_047,"Bâtiment A, Zone Test CMS2, Poste 16",ARRÊTÉE,Presse d'Emboutissage,2025-04-19 15:27:17+00,2025-10-14 21:41:52+00,https://www.doosan.com/images/puma-gt2600-cnc-lathe.jpg,2025-04-28 20:58:08+00,301.6,312.1,1466,69.7,229,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),921
9021,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_TOUR_CNC_LOURD_OSF_047,"Bâtiment E, Hall CMS1, Poste 31",ARRÊTÉE,Tour CNC Lourd,2025-01-03 03:14:33+00,2025-11-16 04:53:08+00,https://www.amada.com/images/hfe-m2-press-brake.jpg,2025-01-21 14:05:07+00,298.9,308.3,1313,50.9,241,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",922
9022,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_FRAISEUSE_5_AXES_OSF_047,"Bâtiment B, Zone Test CMS2, Poste 39",ARRÊTÉE,Fraiseuse 5 Axes,2024-10-09 06:00:42+00,2025-08-14 08:25:49+00,https://www.haascnc.com/images/vf-5-vertical-mill.jpg,2025-01-19 20:47:01+00,296.1,306.2,1373,53.8,226,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),923
9023,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_PERCEUSE_COLONNE_HD_OSF_047,"Bâtiment B, Hall CMS1, Poste 51",EN PANNE,Perceuse à Colonne HD,2025-04-08 22:47:06+00,2025-08-22 06:42:08+00,https://www.doosan.com/images/puma-gt2600-cnc-lathe.jpg,2024-11-11 18:46:03+00,296.1,308.3,1479,58.4,206,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",924
9024,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_RECTIFIEUSE_CYLINDRIQUE_OSF_047,"Bâtiment A, Zone Test CMS2, Poste 43",ARRÊTÉE,Rectifieuse Cylindrique,2025-03-15 03:53:30+00,2025-11-30 05:37:52+00,https://www.mazak.com/images/integrex-i-500-multitasking.jpg,2024-08-29 15:53:58+00,301,311.2,1390,59,206,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),925
9025,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_PLIEUSE_HYDRAULIQUE_OSF_047,"Bâtiment A, Zone Test CMS2, Poste 31",EN PANNE,Plieuse Hydraulique,2025-03-05 18:35:50+00,2025-10-02 12:17:33+00,https://www.bystronic.com/images/xpert-pro-press-brake.jpg,2024-05-16 05:53:39+00,302.2,314.8,1490,71.2,216,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),926
9026,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_CISAILLE_GUILLOTINE_OSF_047,"Bâtiment C, Zone Test CMS2, Poste 34",EN MAINTENANCE,Cisaille Guillotine,2024-11-18 00:17:49+00,2025-12-20 16:43:47+00,https://www.fanuc.com/images/robodrill-alpha-d21.jpg,2024-11-24 10:45:19+00,300.2,314.1,1430,74.4,221,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),927
9027,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_MACHINE_INSERTION_FORCE_OSF_047,"Bâtiment A, Hall CMS1, Poste 59",EN PANNE,Machine d'Insertion Force,2024-10-18 16:45:40+00,2025-11-02 07:21:08+00,https://www.mazak.com/images/integrex-i-500-multitasking.jpg,2024-08-16 15:57:06+00,298.2,308.4,1307,58.7,244,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",928
9028,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_VISSEUSE_COUPLE_ELEVE_OSF_047,"Bâtiment B, Zone Test CMS2, Poste 19",ARRÊTÉE,Visseuse Couple Élevé,2025-01-17 23:49:28+00,2025-09-19 23:29:44+00,https://www.mazak.com/images/integrex-i-500-multitasking.jpg,2024-04-30 17:14:45+00,297.7,306.9,1328,71.6,206,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),929
9029,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_SERTISSEUSE_INDUSTRIELLE_OSF_047,"Bâtiment D, Zone Test CMS2, Poste 50",EN MAINTENANCE,Sertisseuse Industrielle,2024-11-10 08:23:51+00,2025-09-07 22:14:48+00,https://www.dmgmori.com/images/ctx-gamma-3000-tc-cnc-lathe.jpg,2024-06-24 04:38:34+00,301.1,312.2,1534,59.6,243,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),930
9030,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_RIVETEUSE_ORBITALE_OSF_047,"Bâtiment A, Hall CMS1, Poste 30",EN MAINTENANCE,Riveteuse Orbitale,2025-02-01 13:57:52+00,2025-08-11 18:36:17+00,https://www.okuma.com/images/multus-b300ii-cnc.jpg,2024-07-09 12:56:59+00,299.3,310.4,1545,53.2,239,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",931
9031,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_POINCONNEUSE_CNC_OSF_047,"Bâtiment A, Hall CMS1, Poste 16",EN PANNE,Poinçonneuse CNC,2024-12-20 09:20:28+00,2025-08-10 20:14:57+00,https://www.makino.com/images/a81nx-hmc-machine.jpg,2024-07-09 10:52:51+00,302.7,317.2,1522,60.8,225,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",932
9032,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_CINTREUSE_TUBES_OSF_047,"Bâtiment D, Hall CMS1, Poste 8",EN PANNE,Cintreuse de Tubes,2024-10-23 16:20:51+00,2025-12-10 06:34:44+00,https://www.mazak.com/images/integrex-i-500-multitasking.jpg,2024-11-09 21:18:02+00,302.7,315.8,1360,63.2,202,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",933
9033,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_MACHINE_TARAUDAGE_OSF_047,"Bâtiment C, Hall CMS1, Poste 33",EN MAINTENANCE,Machine de Taraudage,2024-10-04 16:10:49+00,2025-11-27 05:03:28+00,https://www.haascnc.com/images/vf-5-vertical-mill.jpg,2025-03-29 06:29:32+00,298.4,309.4,1350,56.6,221,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",934
9034,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_ARASEUR_COMPOSANTS_OSF_047,"Bâtiment E, Hall CMS1, Poste 36",EN PANNE,Araseur de Composants,2025-01-11 07:21:04+00,2025-12-05 14:48:59+00,https://www.okuma.com/images/multus-b300ii-cnc.jpg,2024-12-06 03:26:26+00,297.5,307.2,1445,51.8,238,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",935
9035,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_MACHINE_SOUDURE_PRESSION_OSF_047,"Bâtiment E, Zone Test CMS2, Poste 47",EN MAINTENANCE,Machine Soudure par Pression,2024-10-11 23:43:12+00,2025-09-14 08:52:57+00,https://www.bystronic.com/images/xpert-pro-press-brake.jpg,2024-10-26 00:53:33+00,302,312.4,1460,50.3,212,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),936
9036,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_PRESSE_AJUSTEMENT_OSF_047,"Bâtiment C, Hall CMS1, Poste 25",EN PANNE,Presse d'Ajustement,2025-04-02 22:22:43+00,2025-08-04 19:19:40+00,https://www.mazak.com/images/integrex-i-500-multitasking.jpg,2024-11-23 14:52:37+00,296.7,306.9,1337,70.3,240,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",937
9037,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_MACHINE_CLINCHAGE_OSF_047,"Bâtiment A, Zone Test CMS2, Poste 41",EN PANNE,Machine de Clinchage,2025-01-07 18:13:39+00,2025-09-08 21:15:16+00,https://www.okuma.com/images/multus-b300ii-cnc.jpg,2024-08-25 13:17:16+00,300,312.3,1421,54.1,231,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),938
9038,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_BROCHE_USINAGE_HP_OSF_047,"Bâtiment A, Zone Test CMS2, Poste 51",EN PANNE,Broche d'Usinage HP,2024-10-12 13:04:01+00,2025-08-21 22:07:55+00,https://www.amada.com/images/hfe-m2-press-brake.jpg,2024-03-23 04:53:54+00,301.9,316.1,1528,63.7,247,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),939
9039,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_MACHINE_DECOUPE_LASER_OSF_047,"Bâtiment B, Zone Test CMS2, Poste 51",EN PANNE,Machine Découpe Laser,2025-03-19 17:14:09+00,2025-12-09 09:29:28+00,https://www.doosan.com/images/puma-gt2600-cnc-lathe.jpg,2024-11-05 19:10:51+00,296.9,309.2,1455,59.6,216,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),940
9040,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_PRESSE_EMBOUTISSAGE_OSF_048,"Bâtiment D, Hall CMS1, Poste 49",EN PANNE,Presse d'Emboutissage,2024-10-15 11:12:57+00,2025-08-15 10:14:30+00,https://www.haascnc.com/images/vf-5-vertical-mill.jpg,2024-09-11 23:30:55+00,299.1,314,1391,70.4,247,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",941
9041,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_TOUR_CNC_LOURD_OSF_048,"Bâtiment D, Hall CMS1, Poste 27",EN PANNE,Tour CNC Lourd,2025-01-15 05:23:22+00,2025-07-30 08:47:58+00,https://www.haascnc.com/images/vf-5-vertical-mill.jpg,2024-05-05 03:20:12+00,296,308.9,1315,70.9,206,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",942
9042,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_FRAISEUSE_5_AXES_OSF_048,"Bâtiment C, Zone Test CMS2, Poste 3",EN MAINTENANCE,Fraiseuse 5 Axes,2025-01-29 06:59:48+00,2025-06-27 00:47:28+00,https://www.dmgmori.com/images/ctx-gamma-3000-tc-cnc-lathe.jpg,2025-05-09 03:47:17+00,300.5,311.7,1529,60.7,239,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),943
9043,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_PERCEUSE_COLONNE_HD_OSF_048,"Bâtiment A, Zone Test CMS2, Poste 9",EN PANNE,Perceuse à Colonne HD,2024-12-12 16:30:44+00,2025-08-25 16:19:35+00,https://www.makino.com/images/a81nx-hmc-machine.jpg,2024-09-12 22:37:39+00,300.8,314.5,1347,60.5,239,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),944
9044,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_RECTIFIEUSE_CYLINDRIQUE_OSF_048,"Bâtiment C, Hall CMS1, Poste 59",EN PANNE,Rectifieuse Cylindrique,2025-04-16 02:02:36+00,2025-12-13 01:34:09+00,https://www.fanuc.com/images/robodrill-alpha-d21.jpg,2024-07-03 04:26:45+00,296.8,305.9,1426,56.8,204,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",945
9045,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_PLIEUSE_HYDRAULIQUE_OSF_048,"Bâtiment C, Hall CMS1, Poste 34",EN PANNE,Plieuse Hydraulique,2025-01-14 18:31:57+00,2025-11-27 12:44:33+00,https://www.haascnc.com/images/vf-5-vertical-mill.jpg,2025-05-06 11:51:06+00,298.7,310.8,1333,61.6,211,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",946
9046,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_CISAILLE_GUILLOTINE_OSF_048,"Bâtiment C, Zone Test CMS2, Poste 22",ARRÊTÉE,Cisaille Guillotine,2025-01-26 21:34:48+00,2025-07-21 12:43:54+00,https://www.trumpf.com/images/trumatic-6000-punch-press.jpg,2025-03-23 14:41:04+00,301.6,314.6,1403,66.8,245,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),947
9047,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_MACHINE_INSERTION_FORCE_OSF_048,"Bâtiment E, Zone Test CMS2, Poste 7",ARRÊTÉE,Machine d'Insertion Force,2025-02-27 17:39:43+00,2025-08-17 10:31:56+00,https://www.haascnc.com/images/vf-5-vertical-mill.jpg,2024-06-20 03:22:56+00,302,315,1391,58.1,232,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),948
9048,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_VISSEUSE_COUPLE_ELEVE_OSF_048,"Bâtiment A, Hall CMS1, Poste 48",EN PANNE,Visseuse Couple Élevé,2025-02-08 11:53:40+00,2025-07-02 08:04:03+00,https://www.dmgmori.com/images/ctx-gamma-3000-tc-cnc-lathe.jpg,2024-04-11 19:42:16+00,298.3,312.4,1322,73.3,247,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",949
9049,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_SERTISSEUSE_INDUSTRIELLE_OSF_048,"Bâtiment E, Hall CMS1, Poste 24",ARRÊTÉE,Sertisseuse Industrielle,2024-11-16 06:51:42+00,2025-07-10 16:49:56+00,https://www.fanuc.com/images/robodrill-alpha-d21.jpg,2025-02-13 01:50:11+00,298,310.4,1358,61.9,249,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",950
9050,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_RIVETEUSE_ORBITALE_OSF_048,"Bâtiment A, Zone Test CMS2, Poste 49",EN PANNE,Riveteuse Orbitale,2024-12-30 20:44:08+00,2025-08-02 10:22:37+00,https://www.fanuc.com/images/robodrill-alpha-d21.jpg,2024-06-06 20:41:32+00,302.7,317.6,1416,54.8,224,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),951
9051,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_POINCONNEUSE_CNC_OSF_048,"Bâtiment A, Hall CMS1, Poste 49",EN MAINTENANCE,Poinçonneuse CNC,2024-11-30 08:28:11+00,2025-12-22 19:19:53+00,https://www.bystronic.com/images/xpert-pro-press-brake.jpg,2024-05-18 13:17:49+00,300.8,312.9,1451,65,242,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",952
9052,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_CINTREUSE_TUBES_OSF_048,"Bâtiment D, Hall CMS1, Poste 42",EN PANNE,Cintreuse de Tubes,2024-11-12 11:01:22+00,2025-11-06 08:38:58+00,https://www.okuma.com/images/multus-b300ii-cnc.jpg,2024-12-05 19:23:36+00,302.2,316.6,1361,74.5,225,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",953
9053,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_MACHINE_TARAUDAGE_OSF_048,"Bâtiment A, Zone Test CMS2, Poste 40",EN PANNE,Machine de Taraudage,2024-12-11 08:30:54+00,2025-12-24 19:32:12+00,https://www.doosan.com/images/puma-gt2600-cnc-lathe.jpg,2024-05-18 13:57:50+00,299.4,313,1461,70.9,243,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),954
9054,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_ARASEUR_COMPOSANTS_OSF_048,"Bâtiment C, Hall CMS1, Poste 5",EN PANNE,Araseur de Composants,2025-01-18 14:15:20+00,2025-12-17 05:27:30+00,https://www.mazak.com/images/integrex-i-500-multitasking.jpg,2025-01-12 19:17:18+00,299.5,312.7,1499,70.6,248,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",955
9055,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_MACHINE_SOUDURE_PRESSION_OSF_048,"Bâtiment A, Hall CMS1, Poste 58",ARRÊTÉE,Machine Soudure par Pression,2025-02-15 20:38:41+00,2025-09-04 10:35:41+00,https://www.haascnc.com/images/vf-5-vertical-mill.jpg,2024-03-22 16:56:52+00,300.8,311.2,1370,65.5,243,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",956
9056,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_PRESSE_AJUSTEMENT_OSF_048,"Bâtiment E, Hall CMS1, Poste 20",EN PANNE,Presse d'Ajustement,2024-11-04 01:13:09+00,2025-07-03 00:56:19+00,https://www.bystronic.com/images/xpert-pro-press-brake.jpg,2024-05-11 15:54:10+00,302.9,314.3,1526,51.4,219,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",957
9057,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_MACHINE_CLINCHAGE_OSF_048,"Bâtiment B, Zone Test CMS2, Poste 29",ARRÊTÉE,Machine de Clinchage,2024-12-18 18:55:04+00,2025-10-22 12:41:16+00,https://www.doosan.com/images/puma-gt2600-cnc-lathe.jpg,2024-10-14 18:13:22+00,299.7,313,1546,72.7,207,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),958
9058,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_BROCHE_USINAGE_HP_OSF_048,"Bâtiment A, Zone Test CMS2, Poste 42",EN PANNE,Broche d'Usinage HP,2025-03-04 21:02:57+00,2025-10-18 16:21:40+00,https://www.amada.com/images/hfe-m2-press-brake.jpg,2025-05-01 03:25:54+00,296.5,307.7,1327,59.5,226,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),959
9059,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_MACHINE_DECOUPE_LASER_OSF_048,"Bâtiment E, Hall CMS1, Poste 17",EN PANNE,Machine Découpe Laser,2024-11-19 17:22:38+00,2025-10-16 16:43:15+00,https://www.mazak.com/images/integrex-i-500-multitasking.jpg,2024-02-05 15:58:48+00,302.2,311.8,1352,71.3,238,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",960
9060,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_PRESSE_EMBOUTISSAGE_OSF_049,"Bâtiment B, Zone Test CMS2, Poste 30",EN PANNE,Presse d'Emboutissage,2024-11-12 11:20:57+00,2025-06-20 20:49:24+00,https://www.amada.com/images/hfe-m2-press-brake.jpg,2024-09-24 16:28:14+00,301.2,310.2,1404,67.7,220,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),961
9061,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_TOUR_CNC_LOURD_OSF_049,"Bâtiment D, Zone Test CMS2, Poste 44",EN PANNE,Tour CNC Lourd,2025-04-15 09:26:23+00,2025-10-07 04:16:39+00,https://www.trumpf.com/images/trumatic-6000-punch-press.jpg,2025-05-02 15:25:10+00,300.6,310.1,1481,72,203,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),962
9062,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_FRAISEUSE_5_AXES_OSF_049,"Bâtiment C, Hall CMS1, Poste 37",EN PANNE,Fraiseuse 5 Axes,2025-02-24 21:22:12+00,2025-09-20 21:19:23+00,https://www.fanuc.com/images/robodrill-alpha-d21.jpg,2024-03-17 10:50:35+00,296.2,307.3,1400,74.2,229,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",963
9063,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_PERCEUSE_COLONNE_HD_OSF_049,"Bâtiment D, Hall CMS1, Poste 55",EN MAINTENANCE,Perceuse à Colonne HD,2024-11-19 06:04:50+00,2025-12-24 19:05:23+00,https://www.dmgmori.com/images/ctx-gamma-3000-tc-cnc-lathe.jpg,2024-05-01 18:46:47+00,300.4,314.6,1340,71.6,250,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",964
9064,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_RECTIFIEUSE_CYLINDRIQUE_OSF_049,"Bâtiment C, Hall CMS1, Poste 55",EN MAINTENANCE,Rectifieuse Cylindrique,2025-04-08 23:14:37+00,2025-11-19 01:03:47+00,https://www.okuma.com/images/multus-b300ii-cnc.jpg,2025-03-11 06:56:12+00,301.6,311.7,1414,62,213,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",965
9065,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_PLIEUSE_HYDRAULIQUE_OSF_049,"Bâtiment B, Hall CMS1, Poste 34",ARRÊTÉE,Plieuse Hydraulique,2025-04-29 07:50:24+00,2025-12-28 16:04:38+00,https://www.makino.com/images/a81nx-hmc-machine.jpg,2024-03-11 22:50:35+00,298.7,309.6,1441,62.6,236,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",966
9066,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_CISAILLE_GUILLOTINE_OSF_049,"Bâtiment B, Hall CMS1, Poste 29",EN PANNE,Cisaille Guillotine,2025-03-02 15:56:23+00,2025-12-29 07:47:20+00,https://www.dmgmori.com/images/ctx-gamma-3000-tc-cnc-lathe.jpg,2024-01-21 20:37:07+00,298.7,308,1389,71.6,244,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",967
9067,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_MACHINE_INSERTION_FORCE_OSF_049,"Bâtiment C, Hall CMS1, Poste 5",ARRÊTÉE,Machine d'Insertion Force,2024-12-24 19:19:17+00,2025-09-02 14:00:40+00,https://www.trumpf.com/images/trumatic-6000-punch-press.jpg,2024-07-31 06:21:39+00,296.5,306.6,1326,63.7,206,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",968
